content_id,doi,name,content_type,item_type,creator,primary_creator,resource_sub_type,resource_type,publisher_name,journal,book_title,book_subtitle,container_name,collection_name,iiif_url,platform_metadata,hierarchy
bd8db506-dd3a-3802-ac03-4330db505c89,10.2307/aamp2b0100035.1003327536,Drawing The Line: Cartoonists against apartheid,contributed_books,ccda_text,"[""Anti-Apartheid Movement""]",Anti-Apartheid Movement,Pamphlets,Books,"[""Anti-Apartheid Movement""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/19/21/b621235a-2033-4986-8fc6-fa7e4c66d3cd.jp2,TRUE,"{""compilation"":[{""id"":""1003322637"",""title"":""Anti-Apartheid Movement Collection"",""path"":""/struggles-for-freedom/southern-africa/anti-apartheid-movement-collection-1003322637""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
be84c5e0-b442-38de-9d8c-fd5bb454a900,10.2307/j.ctt9qfx3x.9,"3 Apartheid, Children, and the Beginning of the Struggle",book,chapter,"[""ALAN WIEDER""]",ALAN WIEDER,,,"[""NYU Press"", """"]",,Ruth First and Joe Slovo in the War Against Apartheid,,,,,TRUE,"{""publisher"":[{""id"":""nyupress"",""title"":""NYU Press""},{""id"":""mrpress"",""title"":""""}],""toc"":[{""id"":""10.2307/j.ctt9qfx3x"",""title"":""Ruth First and Joe Slovo in the War Against Apartheid""}]}"
bed8c5ee-098f-35c7-81b9-b88575b55b9c,10.2307/j.ctt9qczwn.7,Two ‘Capturing Freedom’:,book,chapter,"[""Neil Archer""]",Neil Archer,,,"[""Berghahn Books""]",,The French Road Movie,"Space, Mobility, Identity",,,,TRUE,"{""publisher"":[{""id"":""berghahnbooks"",""title"":""Berghahn Books""}],""toc"":[{""id"":""10.2307/j.ctt9qczwn"",""title"":""The French Road Movie: Space, Mobility, Identity""}]}"
c07a4fc3-3177-3477-8757-11e47be33b17,10.2307/j.ctt3fgwp0.7,"4 Separation, divorce and a new relationship, 1959–1962",book,chapter,"[""Louise Viljoen""]",Louise Viljoen,,,"[""Ohio University Press""]",,Ingrid Jonker,Poet under Apartheid,,,,TRUE,"{""publisher"":[{""id"":""ohiopress"",""title"":""Ohio University Press""}],""toc"":[{""id"":""10.2307/j.ctt3fgwp0"",""title"":""Ingrid Jonker: Poet under Apartheid""}]}"
c1188531-0ade-38e6-b050-8dfce216ea21,10.2307/resrep05113,POST-APARTHEID SOUTH AFRICA’S FOREIGN POLICY AFTER TWO DECADES,research_report,research_report,"[""Mark Paterson"",""Kudrat Virk""]",Mark Paterson,,,"[""Centre for Conflict Resolution""]",,,,,,,TRUE,"{""publisher"":[{""id"":""ccr"",""title"":""Centre for Conflict Resolution""}]}"
c1ca27ce-3969-3071-b1b2-4792ef269c38,10.2307/777582,Art and Visual Culture,journal,article,"[""Irene J. Winter"",""Henri Zerner""]",Irene J. Winter,,,"[""Taylor & Francis, Ltd."", ""College Art Association""]",Art Journal,,,,,,TRUE,"{""journal"":[{""id"":""artj"",""title"":""Art Journal""}],""issue"":[{""id"":""10.2307/i231715"",""title"":""Vol. 54, No. 3, Rethinking the Introductory Art History Survey (Autumn, 1995)""}],""publisher"":[{""id"":""caa"",""title"":""College Art Association""}]}"
c27b450a-5e64-3775-be69-a176a18360b0,10.2307/.1003323305,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/f1979a5e-0630-4041-9787-e7bdac0e1dee.jp2,TRUE,"{""collection"":[{""title"":""Struggles for Freedom: Southern Africa"",""id"":""100046001"",""path"":""/primary-sources/southern-african""}]}"
c6a4b28d-bae6-3fc9-bc5c-583efdd9c8f4,10.2307/struggles.1003338326,Seminar: costs of the Angolan war,contributed_images,ccda_text,[],,Posters,Images,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/21/23/faa33944-a921-4960-a8b1-a813efdd827d.jp2,TRUE,"{""compilation"":[{""id"":""1003322582"",""title"":""South African History Archive Posters"",""path"":""/struggles-for-freedom/southern-africa/south-african-history-archive-posters-1003322582""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
c6ec8a54-7c4e-307d-84b5-be34ad059e2b,10.2307/struggles.1003323299,View from Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/c9f290b8-2d97-4b19-b4ab-fbd362f16b1f.jp2,TRUE,"{""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Struggles"",""path"":""/primary-sources""}]}"
c70931cb-1e9c-39be-92d3-0691d8ea5d05,10.2307/ithaka.org.1003748656,Rachel Carson as Infant with Siblings Marian and Robert at Carson Homestead ,contributed_images,ccda_text,"[""unknown""]",unknown,Photographs,Images,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/d1b0f1b2-4397-4ee0-b4b0-2141a15eaabe_deflate.tif,TRUE,"{""collection"":[{""title"":""Chatham University - Rachel Carson Collection Test"",""id"":""100117982"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""title"":""JSTOR Internal Test"",""id"":""100047621"",""path"":""/jstortestportal""}]}"
c7289d78-1a8f-363f-9074-5446bb5ade71,10.2307/struggles.1003338279,2nd National Forum : Apartheid needs you,contributed_images,ccda_text,[],,Posters,Images,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/21/23/587cbe36-30e5-4917-8eb2-16ae633df05a.jp2,TRUE,"{""compilation"":[{""id"":""1003322582"",""title"":""South African History Archive Posters"",""path"":""/struggles-for-freedom/southern-africa/south-african-history-archive-posters-1003322582""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
c8328817-79a9-3747-9075-0fb251a8b54e,10.2307/struggles.1003338295,A vote in Aug is a vote to defend apartheid,contributed_images,ccda_text,[],,Posters,Images,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/20/05/cac92fc7-aaf9-467e-a579-580c70ddaf05.jp2,TRUE,"{""compilation"":[{""id"":""1003322582"",""title"":""South African History Archive Posters"",""path"":""/struggles-for-freedom/southern-africa/south-african-history-archive-posters-1003322582""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
cb50fe09-90e8-3245-8427-1da38c21a8c8,10.2307/41432994,Apartheid and the Erosion or Preservation of Medicinal Plant Knowledge,journal,article,"[""Derick Fay""]",Derick Fay,,,"[""Springer""]",Human Ecology,,,,,,TRUE,"{""journal"":[{""id"":""humanecology"",""title"":""Human Ecology""}],""issue"":[{""id"":""10.2307/i40069965"",""title"":""Vol. 40, No. 2 (APRIL 2012)""}],""publisher"":[{""id"":""springer"",""title"":""Springer""}]}"
cb93dfe0-1c4f-3f7a-9c70-1351d96ef234,10.2307/resrep03232,Argentina’s Road to Recovery,research_report,research_report,"[""Roger F. Noriega""]",Roger F. Noriega,,,"[""American Enterprise Institute""]",,,,,,,TRUE,"{""publisher"":[{""id"":""aei"",""title"":""American Enterprise Institute""}]}"
cd64ebc8-b354-3307-a434-b10155fe4b6a,10.2307/.1003323337,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/22/08/6bc28257-177b-4119-9719-02625a59f76a.jp2,TRUE,"{""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}]}"
cd8a5e99-c3c6-324c-b726-cec90665ad8a,10.2307/ithaka.org.1003748631,"Letter from Chatham College President Edward Eddy to Rachel Carson dated September 16, 1963",contributed_documents,ccda_text,"[""Edward D. Eddy (academician and administrator, 1921-1998)""]","Edward D. Eddy (academician and administrator, 1921-1998)",Letters (Correspondence),Documents,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/fedf3ad7-5ec7-4af9-a903-fc7f20fad6fc_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
cde8282a-6a06-3f8c-a755-13b807caa07a,10.2307/ithaka.org.1003748658,Rachel Carson with Dog Candy in Her Arms at the Carson Homestead ,contributed_images,ccda_text,"[""unknown""]",unknown,Photographs,Images,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/59edae29-42d4-4808-87ef-d4f2a18115c8_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
cdf3838d-d954-39bd-bb21-a8c40608b910,10.1086/345456,Rachel Carson Died of Breast Cancer: The Coming of Age of Feminist Environmentalism,journal,article,"[""Joni Seager""]",Joni Seager,,,"[""The University of Chicago Press""]",Signs,,,,,,TRUE,"{""journal"":[{""id"":""signs"",""title"":""Signs""}],""issue"":[{""id"":""10.1086/signs.2003.28.issue-3"",""title"":""Vol. 28, No. 3, Gender and Science: New Issues (Spring 2003)""}],""publisher"":[{""id"":""ucpress"",""title"":""The University of Chicago Press""}]}"
ce25f574-7c8b-3584-8423-f45e3d447ee2,10.2307/20058037,"The Narrative Interactions of ""Silent Spring"". Bridging Literary Criticism and Ecocriticism",journal,article,"[""Bonnie Foote""]",Bonnie Foote,,,"[""The Johns Hopkins University Press""]",New Literary History,,,,,,TRUE,"{""journal"":[{""id"":""newlitehist"",""title"":""New Literary History""}],""issue"":[{""id"":""10.2307/i20058027"",""title"":""Vol. 38, No. 4, On Change and Exchange in Literary Studies (Autumn, 2007)""}],""publisher"":[{""id"":""jhup"",""title"":""The Johns Hopkins University Press""}]}"
cee0a491-b645-31ba-93c8-76aeff0367b3,10.2307/27702311,Environmental Sociology: A New Paradigm,journal,article,"[""William R. Catton, Jr."",""Riley E. Dunlap""]","William R. Catton, Jr.",,,"[""American Sociological Association"", ""Springer""]",The American Sociologist,,,,,,TRUE,"{""journal"":[{""id"":""amersociologist"",""title"":""The American Sociologist""}],""issue"":[{""id"":""10.2307/i27702303"",""title"":""Vol. 13, No. 1 (Feb., 1978)""}],""publisher"":[{""id"":""springer"",""title"":""Springer""},{""id"":""asa"",""title"":""American Sociological Association""}]}"
d334d3dc-0b45-3357-b76e-cce71f077521,10.2307/j.ctt5vm5bn.24,Silent Spring (1962),book,chapter,"[""RACHEL CARSON"",""CHRISTOF MAUCH""]",RACHEL CARSON,,,"[""Yale University Press""]",,The Future of Nature,Documents of Global Change,,,,TRUE,"{""publisher"":[{""id"":""yale"",""title"":""Yale University Press""}],""toc"":[{""id"":""10.2307/j.ctt5vm5bn"",""title"":""The Future of Nature: Documents of Global Change""}]}"
d507b72b-fbef-315d-959f-861b334de5af,10.7591/j.ctt7zg16.8,[4] Apartheid in U.S.–South African Relations,book,chapter,"[""C. William Walldorf <suffix>Jr.</suffix>""]",C. William Walldorf <suffix>Jr.</suffix>,,,"[""Cornell University Press""]",,Just Politics,Human Rights and the Foreign Policy of Great Powers,,,,TRUE,"{""publisher"":[{""id"":""cornellpress"",""title"":""Cornell University Press""}],""toc"":[{""id"":""10.7591/j.ctt7zg16"",""title"":""Just Politics: Human Rights and the Foreign Policy of Great Powers""}]}"
d50977bd-7c57-3cf6-925e-37951ef3902b,10.3366/j.ctt1r20cr.23,"Chapter 19 11 February 1990, South Africa:",book,chapter,"[""Louise Bethlehem""]",Louise Bethlehem,,,"[""Edinburgh University Press""]",,The Edinburgh Companion to Twentieth-Century Literatures in English,,,,,TRUE,"{""publisher"":[{""id"":""eup"",""title"":""Edinburgh University Press""}],""toc"":[{""id"":""10.3366/j.ctt1r20cr"",""title"":""The Edinburgh Companion to Twentieth-Century Literatures in English""}]}"
d5bde5af-46d6-3b73-ad27-9eb4e96af6b2,10.2307/ithaka.org.1003346127,Stop Apartheid's Violence poster,contributed_images,ccda_text,"[""Africa Fund""]",Africa Fund,Posters,Images,"[""Africa Fund""]",,,,,,https://stor.stage.artstor.org/iiif//2019/08/20/05/9a1e6524-9944-49bd-bf11-5640248c667c.jp2,TRUE,"{""compilation"":[{""id"":""1003322635"",""title"":""Africa Fund Publications"",""path"":""/struggles-for-freedom/southern-african-100046001/africafundpublications-1003322635""}],""collection"":[]}"
d6869b89-20c4-3630-a72f-a6908f0700b4,10.7591/j.ctt7zgkc.5,1 The Apartheid State and Modern Servitude,book,chapter,"[""SHIREEN ALLY""]",SHIREEN ALLY,,,"["""", ""Cornell University Press""]",,From Servants to Workers,South African Domestic Workers and the Democratic State,,,,TRUE,"{""publisher"":[{""id"":""ilrpress"",""title"":""""},{""id"":""cornellpress"",""title"":""Cornell University Press""}],""toc"":[{""id"":""10.7591/j.ctt7zgkc"",""title"":""From Servants to Workers: South African Domestic Workers and the Democratic State""}]}"
d7524757-1c7b-3e64-953c-285a3b0759e7,10.2307/27735030,The Ecological Landscapes of Jane Jacobs and Rachel Carson,journal,article,"[""David Kinkela""]",David Kinkela,,,"[""The Johns Hopkins University Press""]",American Quarterly,,,,,,TRUE,"{""journal"":[{""id"":""amerquar"",""title"":""American Quarterly""}],""issue"":[{""id"":""10.2307/i27735023"",""title"":""Vol. 61, No. 4 (Dec., 2009)""}],""publisher"":[{""id"":""jhup"",""title"":""The Johns Hopkins University Press""}]}"
d967c03d-7dfe-3582-9945-fa600375611f,10.2307/.1003323318,On Freedom Road,contributed_images,ccda_text,"[""Mackay, Peter""]","Mackay, Peter",Photographs,Images,"[""University of Stirling Archives""]",,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif//2019/08/20/08/6cc5b0fa-19fd-44ea-a23d-f88a1aaf44cb.jp2,TRUE,"{""collection"":[{""title"":""Struggles for Freedom: Southern Africa"",""id"":""100046001"",""path"":""/primary-sources/southern-african""}]}"
d9973f35-a8dc-359d-b0a5-2d7f2b68d564,10.2307/ithaka.org.1003748623,"Article ""Keeping an Expense Account"" by Rachel Carson Appearing in a 1927 issue of The Arrow",contributed_serials,ccda_text,"[""Carson, Rachel, 1907-1964""]","Carson, Rachel, 1907-1964",Articles,Serials,"[""Chatham University""]",,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/9c7caa74-563c-441a-bcc9-a376f9b120ef_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
da0bf7c7-f706-37dd-baa4-7e2b259e1ebc,10.2307/41554625,Our Educational Apartheid,journal,article,"[""Jonathan Kozol""]",Jonathan Kozol,,,"[""Reimagine!""]","Race, Poverty & the Environment",,,,,,TRUE,"{""journal"":[{""id"":""racepoveenvi"",""title"":""Race, Poverty & the Environment""}],""issue"":[{""id"":""10.2307/i40074978"",""title"":""Vol. 15, No. 2, Race and Regionalism (Fall 2008)""}],""publisher"":[{""id"":""reimagine"",""title"":""Reimagine!""}]}"
da31f347-1c92-32f6-81dd-9c6554c77170,10.2307/ithaka.org.1003748635,"Letter from Rachel Carson to Chatham College President Edward Eddy dated October 2, 1963 ",contributed_documents,ccda_text,"[""Carson, Rachel, 1907-1964""]","Carson, Rachel, 1907-1964",Letters (Correspondence),Documents,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/e886ed46-caca-4120-92c2-b9a1ca4a9776_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
de044685-5a57-319c-ac22-d0674c93b930,10.2307/struggles.1003332058,Anti-Apartheid Movement National Committee Meeting,contributed_documents,ccda_text,"[""The Anti-Apartheid Movement""]",The Anti-Apartheid Movement,Memorandums,Documents,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/19/23/a4c9924f-ee2d-4e20-b67d-d10d13b309e6.jp2,TRUE,"{""compilation"":[{""id"":""1003322637"",""title"":""Anti-Apartheid Movement Collection"",""path"":""/struggles-for-freedom/southern-africa/anti-apartheid-movement-collection-1003322637""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
dea34633-06bc-3e3c-b7eb-0ea12338e4bd,10.2307/bullecosociamer.87.4.357,Rachel Carson and Mid-Twentieth Century Ecology,journal,article,"[""William Dritschilo""]",William Dritschilo,,,"[""Wiley""]",Bulletin of the Ecological Society of America,,,,,,TRUE,"{""journal"":[{""id"":""bullecosociamer"",""title"":""Bulletin of the Ecological Society of America""}],""issue"":[{""id"":""10.2307/bullecosociamer.87.issue-4"",""title"":""Vol. 87, No. 4 (October 2006)""}],""publisher"":[{""id"":""black"",""title"":""Wiley""}]}"
dff50f1e-8bd8-367b-83bd-9fb7387e4a89,10.2307/ithaka.org.1003748671,Rachel Carson and Her Dog Candy at the Carson Homestead in Winter ,contributed_images,ccda_text,"[""unknown""]",unknown,Photographs,Images,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/da2f30b7-3e61-46ee-a3e7-8ec6f1ef7a55_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
e2a7ce29-4ed9-39a8-bdbb-fe4efb5c459a,10.2307/struggles.1003338255,The road to peace,contributed_images,ccda_text,[],,Posters,Images,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/21/23/a9bc2082-e90c-45b7-8f63-ec3114d7f5a8.jp2,TRUE,"{""compilation"":[{""id"":""1003322582"",""title"":""South African History Archive Posters"",""path"":""/struggles-for-freedom/southern-africa/south-african-history-archive-posters-1003322582""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
e3a66a88-c57b-3662-b2da-09be93524eb9,10.2307/struggles.1003338303,Don't vote for apartheid,contributed_images,ccda_text,[],,Posters,Images,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/20/05/e4386a79-7760-4822-8729-d274cd7ca0de.jp2,TRUE,"{""compilation"":[{""id"":""1003322582"",""title"":""South African History Archive Posters"",""path"":""/struggles-for-freedom/southern-africa/south-african-history-archive-posters-1003322582""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
e63c6c76-e429-3ab2-aa0b-cc04a504e5f7,10.2307/27735323,"""Creeping Apartheid"" in Israel-Palestine",journal,article,"[""Oren Yiftachel""]",Oren Yiftachel,,,"[""Middle East Research and Information Project, Inc. (MERIP)""]",Middle East Report,,,,,,TRUE,"{""journal"":[{""id"":""middleeastreport"",""title"":""Middle East Report""}],""issue"":[{""id"":""10.2307/i27735319"",""title"":""No. 253 (Winter, 2009), pp. 7-15""}],""publisher"":[{""id"":""merip"",""title"":""Middle East Research and Information Project, Inc. (MERIP)""}]}"
e876c357-d7c9-3244-b21e-b51fc4a105fc,10.2307/ithaka.org.1003748636,"Letter from Peggy Clagett, Secretary to President Eddy, to Rachel Carson dated July 29, 1963 ",contributed_documents,ccda_text,[],,Letters (Correspondence),Documents,,,,,,Chatham University - Rachel Carson Collection Test,https://stor.stage.artstor.org/iiif//2019/11/26/20/edbae762-b328-4767-ae0a-149778d651fb_deflate.tif,TRUE,"{""collection"":[{""id"":""100117982"",""title"":""Chatham University - Rachel Carson Collection Test"",""path"":""/jstortestportal/chatham-rachel-carson-test""}],""portal"":[{""id"":""100047621"",""title"":""JSTOR Internal Test"",""path"":""/jstortestportal""}]}"
e883691e-00f4-38a8-8a26-d0f8ad7ca0c4,10.2307/40927515,APARTHEID AT THE EDGES,journal,article,"[""DEREK COHEN""]",DEREK COHEN,,,"[""The Johns Hopkins University Press""]",The Sewanee Review,,,,,,TRUE,"{""journal"":[{""id"":""sewaneerev"",""title"":""The Sewanee Review""}],""issue"":[{""id"":""10.2307/i40041691"",""title"":""Vol. 118, No. 4 (Fall 2010)""}],""publisher"":[{""id"":""jhup"",""title"":""The Johns Hopkins University Press""}]}"
e8f2ff5e-c606-324b-b55b-d79549a84e07,10.2307/j.ctt3fgwp0.6,"3 Early adulthood, marriage and motherhood, 1952–1958",book,chapter,"[""Louise Viljoen""]",Louise Viljoen,,,"[""Ohio University Press""]",,Ingrid Jonker,Poet under Apartheid,,,,TRUE,"{""publisher"":[{""id"":""ohiopress"",""title"":""Ohio University Press""}],""toc"":[{""id"":""10.2307/j.ctt3fgwp0"",""title"":""Ingrid Jonker: Poet under Apartheid""}]}"
e90f46d1-e10c-3f80-9472-34f0419dc57b,10.2307/struggles.1003338016,P. O. W. : Prisoner of War: Exhibition,contributed_images,ccda_text,[],,Posters,Images,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/21/22/ff0c6476-5741-4a6a-91da-9ccfbdc6fd52.jp2,TRUE,"{""compilation"":[{""id"":""1003322582"",""title"":""South African History Archive Posters"",""path"":""/struggles-for-freedom/southern-africa/south-african-history-archive-posters-1003322582""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
edbd71ee-6f01-3e21-a4cb-9e0e8cab8d47,10.2307/struggles.1003346560,Boycott Apartheid '89,contributed_documents,ccda_text,"[""The Anti-Apartheid Movement""]",The Anti-Apartheid Movement,Circulars,Documents,,,,,,Struggles for Freedom: Southern Africa,https://stor.stage.artstor.org/iiif/2019/08/20/00/85d9f8e6-9745-4d4c-887f-672c78025a1d.jp2,TRUE,"{""compilation"":[{""id"":""1003322637"",""title"":""Anti-Apartheid Movement Collection"",""path"":""/struggles-for-freedom/southern-africa/anti-apartheid-movement-collection-1003322637""}],""collection"":[{""id"":""100046001"",""title"":""Struggles for Freedom: Southern Africa"",""path"":""/primary-sources/southern-african""}],""portal"":[{""id"":""100046000"",""title"":""Primary Sources"",""path"":""/primary-sources""}]}"
ef00297d-0c7f-3bbf-834c-9163fd8cfc29,10.2307/41179228,"FACT AND FICTION, FEAR AND WONDER: The Legacy of Rachel Carson",journal,article,"[""Lisa H. Sideris""]",Lisa H. Sideris,,,"[""Penn State University Press""]",Soundings: An Interdisciplinary Journal,,,,,,TRUE,"{""journal"":[{""id"":""soundings"",""title"":""Soundings: An Interdisciplinary Journal""}],""issue"":[{""id"":""10.2307/i40052858"",""title"":""Vol. 91, No. 3/4 (Fall/Winter 2008)""}],""publisher"":[{""id"":""psup"",""title"":""Penn State University Press""}]}"
f0b399c4-8a1c-374d-afd1-82e615d5dc1d,10.7722/j.ctt3fgm36.9,"5 Apartheid, Queerness & Diaspora",book,chapter,"[""CHANTAL ZABUS""]",CHANTAL ZABUS,,,"[""Boydell and Brewer"", """"]",,Out in Africa,Same-Sex Desire in Sub-Saharan,,,,TRUE,"{""publisher"":[{""id"":""boydellbrewer"",""title"":""Boydell and Brewer""},{""id"":""jamescurrey"",""title"":""""}],""toc"":[{""id"":""10.7722/j.ctt3fgm36"",""title"":""Out in Africa: Same-Sex Desire in Sub-Saharan""}]}"
f0fb3ee2-f496-3c53-897c-8f73ae569a66,10.2307/30136866,Silent Spring Revisited: A 21st-Century Look at the Effect of Pesticides on Wildlife,journal,article,"[""Christal G. Pollock""]",Christal G. Pollock,,,"[""Association of Avian Veterinarians""]",Journal of Avian Medicine and Surgery,,,,,,TRUE,"{""journal"":[{""id"":""javianmedsurg"",""title"":""Journal of Avian Medicine and Surgery""}],""issue"":[{""id"":""10.2307/i30136855"",""title"":""Vol. 15, No. 1 (Mar., 2001)""}],""publisher"":[{""id"":""aav"",""title"":""Association of Avian Veterinarians""}]}"
f12ea887-ff30-370a-826e-a25087c2b926,10.2307/1566445,Remembering Apartheid,journal,article,"[""Mark Sanders""]",Mark Sanders,,,"[""The Johns Hopkins University Press""]",Diacritics,,,,,,TRUE,"{""journal"":[{""id"":""diacritics"",""title"":""Diacritics""}],""issue"":[{""id"":""10.2307/i270555"",""title"":""Vol. 32, No. 3/4, Ethics (Autumn - Winter, 2002)""}],""publisher"":[{""id"":""jhup"",""title"":""The Johns Hopkins University Press""}]}"
f1d084e7-743c-35db-ba0e-67582cc20900,10.2307/j.ctt9qfdh0.6,2 Apartheid and Amnesty:,book,chapter,"[""Robert N. Kraft""]",Robert N. Kraft,,,"[""NYU Press""]",,Violent Accounts,Understanding the Psychology of Perpetrators through South Africas Truth and Reconciliation Commission,,,,TRUE,"{""publisher"":[{""id"":""nyupress"",""title"":""NYU Press""}],""toc"":[{""id"":""10.2307/j.ctt9qfdh0"",""title"":""Violent Accounts: Understanding the Psychology of Perpetrators through South Africas Truth and Reconciliation Commission""}]}"
f2ce9c0d-dd8c-332f-bdef-19d0e8d678fc,10.2307/j.ctt3fgwp0.9,"6 Last days, 1965",book,chapter,"[""Louise Viljoen""]",Louise Viljoen,,,"[""Ohio University Press""]",,Ingrid Jonker,Poet under Apartheid,,,,TRUE,"{""publisher"":[{""id"":""ohiopress"",""title"":""Ohio University Press""}],""toc"":[{""id"":""10.2307/j.ctt3fgwp0"",""title"":""Ingrid Jonker: Poet under Apartheid""}]}"
